lap_number,driver_number,grand_prix,flag_upper,sc_deploy,sc_end,vsc_deploy,vsc_end,is_yellow,is_double_yellow,is_red,is_blue,lap_clean
48.0,20.0,Yas Marina Circuit,BLUE,False,False,False,False,False,False,False,True,False
48.0,20.0,Yas Marina Circuit,BLUE,False,False,False,False,False,False,False,True,False
51.0,20.0,Yas Marina Circuit,BLUE,False,False,False,False,False,False,False,True,False
55.0,20.0,Yas Marina Circuit,BLUE,False,False,False,False,False,False,False,True,False
58.0,20.0,Yas Marina Circuit,BLUE,False,False,False,False,False,False,False,True,False
50.0,22.0,Yas Marina Circuit,BLUE,False,False,False,False,False,False,False,True,False
53.0,22.0,Yas Marina Circuit,BLUE,False,False,False,False,False,False,False,True,False
54.0,22.0,Yas Marina Circuit,BLUE,False,False,False,False,False,False,False,True,False
54.0,22.0,Yas Marina Circuit,BLUE,False,False,False,False,False,False,False,True,False
54.0,23.0,Yas Marina Circuit,BLUE,False,False,False,False,False,False,False,True,False
57.0,23.0,Yas Marina Circuit,BLUE,False,False,False,False,False,False,False,True,False
31.0,30.0,Yas Marina Circuit,BLUE,False,False,False,False,False,False,False,True,False
44.0,30.0,Yas Marina Circuit,BLUE,False,False,False,False,False,False,False,True,False
44.0,30.0,Yas Marina Circuit,BLUE,False,False,False,False,False,False,False,True,False
48.0,30.0,Yas Marina Circuit,BLUE,False,False,False,False,False,False,False,True,False
49.0,30.0,Yas Marina Circuit,BLUE,False,False,False,False,False,False,False,True,False
58.0,30.0,Yas Marina Circuit,BLUE,False,False,False,False,False,False,False,True,False
16.0,43.0,Yas Marina Circuit,BLUE,False,False,False,False,False,False,False,True,False
27.0,43.0,Yas Marina Circuit,BLUE,False,False,False,False,False,False,False,True,False
27.0,43.0,Yas Marina Circuit,BLUE,False,False,False,False,False,False,False,True,False
44.0,61.0,Yas Marina Circuit,BLUE,False,False,False,False,False,False,False,True,False
44.0,61.0,Yas Marina Circuit,BLUE,False,False,False,False,False,False,False,True,False
47.0,61.0,Yas Marina Circuit,BLUE,False,False,False,False,False,False,False,True,False
47.0,61.0,Yas Marina Circuit,BLUE,False,False,False,False,False,False,False,True,False
47.0,61.0,Yas Marina Circuit,BLUE,False,False,False,False,False,False,False,True,False
32.0,77.0,Yas Marina Circuit,BLUE,False,False,False,False,False,False,False,True,False
32.0,77.0,Yas Marina Circuit,BLUE,False,False,False,False,False,False,False,True,False
1.0,,Yas Marina Circuit,DOUBLE YELLOW,False,False,False,False,True,True,False,False,False
2.0,,Yas Marina Circuit,YELLOW,False,False,False,False,True,False,False,False,False
2.0,,Yas Marina Circuit,DOUBLE YELLOW,False,False,False,False,True,True,False,False,False
2.0,,Yas Marina Circuit,YELLOW,False,False,False,False,True,False,False,False,False
2.0,,Yas Marina Circuit,DOUBLE YELLOW,False,False,False,False,True,True,False,False,False
3.0,,Yas Marina Circuit,DOUBLE YELLOW,False,False,False,False,True,True,False,False,False
31.0,,Yas Marina Circuit,DOUBLE YELLOW,False,False,False,False,True,True,False,False,False
31.0,,Yas Marina Circuit,YELLOW,False,False,False,False,True,False,False,False,False
31.0,,Yas Marina Circuit,YELLOW,False,False,False,False,True,False,False,False,False
58.0,,Yas Marina Circuit,YELLOW,False,False,False,False,True,False,False,False,False
58.0,,Yas Marina Circuit,DOUBLE YELLOW,False,False,False,False,True,True,False,False,False
58.0,,Yas Marina Circuit,DOUBLE YELLOW,False,False,False,False,True,True,False,False,False
42.0,2.0,Zandvoort,BLUE,False,False,False,False,False,False,False,True,False
47.0,2.0,Zandvoort,BLUE,False,False,False,False,False,False,False,True,False
51.0,2.0,Zandvoort,BLUE,False,False,False,False,False,False,False,True,False
51.0,2.0,Zandvoort,BLUE,False,False,False,False,False,False,False,True,False
56.0,2.0,Zandvoort,BLUE,False,False,False,False,False,False,False,True,False
59.0,2.0,Zandvoort,BLUE,False,False,False,False,False,False,False,True,False
64.0,2.0,Zandvoort,BLUE,False,False,False,False,False,False,False,True,False
64.0,2.0,Zandvoort,BLUE,False,False,False,False,False,False,False,True,False
49.0,3.0,Zandvoort,BLUE,False,False,False,False,False,False,False,True,False
60.0,10.0,Zandvoort,BLUE,False,False,False,False,False,False,False,True,False
61.0,10.0,Zandvoort,BLUE,False,False,False,False,False,False,False,True,False
58.0,14.0,Zandvoort,BLUE,False,False,False,False,False,False,False,True,False
52.0,18.0,Zandvoort,BLUE,False,False,False,False,False,False,False,True,False
50.0,20.0,Zandvoort,BLUE,False,False,False,False,False,False,False,True,False
54.0,20.0,Zandvoort,BLUE,False,False,False,False,False,False,False,True,False
55.0,20.0,Zandvoort,BLUE,False,False,False,False,False,False,False,True,False
57.0,20.0,Zandvoort,BLUE,False,False,False,False,False,False,False,True,False
57.0,20.0,Zandvoort,BLUE,False,False,False,False,False,False,False,True,False
63.0,20.0,Zandvoort,BLUE,False,False,False,False,False,False,False,True,False
64.0,20.0,Zandvoort,BLUE,False,False,False,False,False,False,False,True,False
41.0,22.0,Zandvoort,BLUE,False,False,False,False,False,False,False,True,False
47.0,22.0,Zandvoort,BLUE,False,False,False,False,False,False,False,True,False
51.0,22.0,Zandvoort,BLUE,False,False,False,False,False,False,False,True,False
56.0,22.0,Zandvoort,BLUE,False,False,False,False,False,False,False,True,False
56.0,22.0,Zandvoort,BLUE,False,False,False,False,False,False,False,True,False
58.0,22.0,Zandvoort,BLUE,False,False,False,False,False,False,False,True,False
64.0,22.0,Zandvoort,BLUE,False,False,False,False,False,False,False,True,False
64.0,22.0,Zandvoort,BLUE,False,False,False,False,False,False,False,True,False
48.0,23.0,Zandvoort,BLUE,False,False,False,False,False,False,False,True,False
28.0,24.0,Zandvoort,BLUE,False,False,False,False,False,False,False,True,False
37.0,24.0,Zandvoort,BLUE,False,False,False,False,False,False,False,True,False
40.0,24.0,Zandvoort,BLUE,False,False,False,False,False,False,False,True,False
42.0,24.0,Zandvoort,BLUE,False,False,False,False,False,False,False,True,False
43.0,24.0,Zandvoort,BLUE,False,False,False,False,False,False,False,True,False
44.0,24.0,Zandvoort,BLUE,False,False,False,False,False,False,False,True,False
44.0,24.0,Zandvoort,BLUE,False,False,False,False,False,False,False,True,False
46.0,24.0,Zandvoort,BLUE,False,False,False,False,False,False,False,True,False
54.0,24.0,Zandvoort,BLUE,False,False,False,False,False,False,False,True,False
54.0,24.0,Zandvoort,BLUE,False,False,False,False,False,False,False,True,False
62.0,24.0,Zandvoort,BLUE,False,False,False,False,False,False,False,True,False
66.0,24.0,Zandvoort,BLUE,False,False,False,False,False,False,False,True,False
66.0,24.0,Zandvoort,BLUE,False,False,False,False,False,False,False,True,False
70.0,24.0,Zandvoort,BLUE,False,False,False,False,False,False,False,True,False
70.0,24.0,Zandvoort,BLUE,False,False,False,False,False,False,False,True,False
61.0,27.0,Zandvoort,BLUE,False,False,False,False,False,False,False,True,False
42.0,31.0,Zandvoort,BLUE,False,False,False,False,False,False,False,True,False
52.0,31.0,Zandvoort,BLUE,False,False,False,False,False,False,False,True,False
58.0,31.0,Zandvoort,BLUE,False,False,False,False,False,False,False,True,False
58.0,31.0,Zandvoort,BLUE,False,False,False,False,False,False,False,True,False
62.0,31.0,Zandvoort,BLUE,False,False,False,False,False,False,False,True,False
68.0,31.0,Zandvoort,BLUE,False,False,False,False,False,False,False,True,False
72.0,31.0,Zandvoort,BLUE,False,False,False,False,False,False,False,True,False
43.0,77.0,Zandvoort,BLUE,False,False,False,False,False,False,False,True,False
48.0,77.0,Zandvoort,BLUE,False,False,False,False,False,False,False,True,False
55.0,77.0,Zandvoort,BLUE,False,False,False,False,False,False,False,True,False
57.0,77.0,Zandvoort,BLUE,False,False,False,False,False,False,False,True,False
58.0,77.0,Zandvoort,BLUE,False,False,False,False,False,False,False,True,False
71.0,77.0,Zandvoort,BLUE,False,False,False,False,False,False,False,True,False
1.0,,Zandvoort,DOUBLE YELLOW,False,False,False,False,True,True,False,False,False
1.0,,Zandvoort,DOUBLE YELLOW,False,False,False,False,True,True,False,False,False
1.0,,Zandvoort,YELLOW,False,False,False,False,True,False,False,False,False
